# timestamp tx ty tz qx qy qz qw
1.403715913179058313e+09 9.177454521876389215e-01 1.792994019547045070e-02 7.365271998265400244e-01 0 0 0 1
1.403715913184057951e+09 9.212223309404421467e-01 1.778420801940772122e-02 7.357615855168743169e-01 0 0 0 1
1.403715913189058065e+09 9.246830422047359610e-01 1.764404135019104203e-02 7.349841121411048173e-01 0 0 0 1
1.403715913194058180e+09 9.281371447562030141e-01 1.751397771947571513e-02 7.342096807265078295e-01 0 0 0 1
1.403715913199058294e+09 9.315920890282957112e-01 1.739821746084624365e-02 7.334392122720877483e-01 0 0 0 1
1.403715913204057932e+09 9.350531682639755537e-01 1.728847521851406555e-02 7.326676734431277760e-01 0 0 0 1
1.403715913209058046e+09 9.385139264700118611e-01 1.718172774456716567e-02 7.319111322240533513e-01 0 0 0 1
1.403715913214058161e+09 9.419592109365471089e-01 1.707156269969356543e-02 7.311737452106480406e-01 0 0 0 1
1.403715913219058037e+09 9.453836283501095838e-01 1.696017482522460540e-02 7.304565589593078334e-01 0 0 0 1
1.403715913224057913e+09 9.487884957498371463e-01 1.685788469923554800e-02 7.297485393830266398e-01 0 0 0 1
1.403715913229058027e+09 9.521885571973394136e-01 1.676699009782289806e-02 7.290415419822940946e-01 0 0 0 1
1.403715913234058142e+09 9.556298308033562838e-01 1.663804782113142977e-02 7.284222368411773507e-01 0 0 0 1
1.403715913239058018e+09 9.590527576400719179e-01 1.655073226676462284e-02 7.277300165984380564e-01 0 0 0 1
1.403715913244057894e+09 9.624734582420426676e-01 1.647723474838702629e-02 7.270307888054626799e-01 0 0 0 1
1.403715913249058247e+09 9.658788181077968549e-01 1.641753390939193480e-02 7.263286777070360190e-01 0 0 0 1
1.403715913254058123e+09 9.692609876114317569e-01 1.636331689908177012e-02 7.256197743536264566e-01 0 0 0 1
1.403715913259057999e+09 9.726132688522436398e-01 1.630543916356108625e-02 7.249011606533456442e-01 0 0 0 1
1.403715913264058113e+09 9.759408939154647911e-01 1.624978285771394582e-02 7.241807754687098475e-01 0 0 0 1
1.403715913269058228e+09 9.792594525265925220e-01 1.620688102237721750e-02 7.234614499672616938e-01 0 0 0 1
1.403715913274058104e+09 9.825772735733042662e-01 1.617499560689728000e-02 7.227391087582227813e-01 0 0 0 1
1.403715913279057980e+09 9.859008329075797938e-01 1.615210660728694236e-02 7.220226951589329145e-01 0 0 0 1
1.403715913284058094e+09 9.892209230450795809e-01 1.612059317360836630e-02 7.213313331825593755e-01 0 0 0 1
1.403715913289058208e+09 9.925334379172413568e-01 1.610612351100071393e-02 7.206550086668340738e-01 0 0 0 1
1.403715913294058084e+09 9.958292705899182140e-01 1.608905570405072538e-02 7.199908477799391582e-01 0 0 0 1
1.403715913299057961e+09 9.991049091527286485e-01 1.607187258572606581e-02 7.193298782297522509e-01 0 0 0 1
1.403715913304058313e+09 1.002369514758177926e+00 1.606713743135834704e-02 7.186709876324740565e-01 0 0 0 1
1.403715913309058189e+09 1.005639222584120862e+00 1.607534670314292313e-02 7.180160224877342179e-01 0 0 0 1
1.403715913314058065e+09 1.008917356372142748e+00 1.608892930198146942e-02 7.173769674190287882e-01 0 0 0 1
1.403715913319057941e+09 1.012196952979527609e+00 1.610679506307421960e-02 7.167488902681858898e-01 0 0 0 1
1.403715913324058294e+09 1.015469368481171530e+00 1.613163527897487626e-02 7.161188666588867990e-01 0 0 0 1
1.403715913329058170e+09 1.018718477155017510e+00 1.616295553358426673e-02 7.154860500447010052e-01 0 0 0 1
1.403715913334058046e+09 1.021942167520289546e+00 1.617614210724971358e-02 7.148625113184551294e-01 0 0 0 1
1.403715913339057922e+09 1.025162394343757999e+00 1.621207168511906715e-02 7.142479592288420998e-01 0 0 0 1
1.403715913344058275e+09 1.028387685564530196e+00 1.626093750473422972e-02 7.136333327789691205e-01 0 0 0 1
1.403715913349057913e+09 1.031616016515717327e+00 1.633557980696931367e-02 7.130166247473009866e-01 0 0 0 1
1.403715913354058027e+09 1.034842876281334867e+00 1.642618684157337583e-02 7.124008980073274211e-01 0 0 0 1
1.403715913359057903e+09 1.038061925333830571e+00 1.652873915061148224e-02 7.117982212933772201e-01 0 0 0 1
1.403715913364058256e+09 1.041260197000912546e+00 1.664120454251083459e-02 7.111957207712481521e-01 0 0 0 1
1.403715913369057894e+09 1.044440648764489943e+00 1.676302303690535567e-02 7.105763688244671750e-01 0 0 0 1
1.403715913374058008e+09 1.047610501122766102e+00 1.689936662418700664e-02 7.099330862637386330e-01 0 0 0 1
1.403715913379058123e+09 1.050778362694081647e+00 1.705462674409163881e-02 7.092847835873984375e-01 0 0 0 1
1.403715913384058237e+09 1.053973998193772355e+00 1.721525191762163232e-02 7.086642086066387014e-01 0 0 0 1
1.403715913389058113e+09 1.057156237697247647e+00 1.741629423295565360e-02 7.080436776001884924e-01 0 0 0 1
1.403715913394057989e+09 1.060328912575259963e+00 1.764013782794959795e-02 7.074301907108339060e-01 0 0 0 1
1.403715913399058342e+09 1.063484975530069487e+00 1.788062677879187490e-02 7.068328275969725238e-01 0 0 0 1
1.403715913404057980e+09 1.066621440712374191e+00 1.813831492754580665e-02 7.062656160154782148e-01 0 0 0 1
1.403715913409058094e+09 1.069748748348190892e+00 1.841078065838708255e-02 7.057224619153558143e-01 0 0 0 1
1.403715913414057970e+09 1.072881884886283999e+00 1.869833137345855434e-02 7.051882222501036912e-01 0 0 0 1
1.403715913419058323e+09 1.076023917334870017e+00 1.900649975295465310e-02 7.046508561347689659e-01 0 0 0 1
1.403715913424057961e+09 1.079168989513871413e+00 1.934044461507067325e-02 7.041114084376393079e-01 0 0 0 1
1.403715913429058075e+09 1.082284188386171575e+00 1.968797696730284486e-02 7.036322182351401056e-01 0 0 0 1
1.403715913434058189e+09 1.085414229496284522e+00 2.005399239828742353e-02 7.031028475207207196e-01 0 0 0 1
1.403715913439058304e+09 1.088525987356604219e+00 2.044043668856776463e-02 7.025826083168468239e-01 0 0 0 1
1.403715913444057941e+09 1.091622753398061363e+00 2.084580070808783603e-02 7.020734726805412107e-01 0 0 0 1
1.403715913449058056e+09 1.094713419445449976e+00 2.127147294378950448e-02 7.015753536874550500e-01 0 0 0 1
1.403715913454058170e+09 1.097805947647088498e+00 2.173083814369114464e-02 7.010811483301494507e-01 0 0 0 1
1.403715913459058046e+09 1.100905268449842822e+00 2.222466564332581385e-02 7.005898083641196594e-01 0 0 0 1
1.403715913464057922e+09 1.104009390924315159e+00 2.274657469049223835e-02 7.001063659063636591e-01 0 0 0 1
1.403715913469058037e+09 1.107111261313076689e+00 2.328938655203360852e-02 6.996229019735883403e-01 0 0 0 1
1.403715913474058151e+09 1.110203227614818822e+00 2.384987868948096335e-02 6.991334952380886536e-01 0 0 0 1
1.403715913479058027e+09 1.113282546367394765e+00 2.442661457094086330e-02 6.986451749097478681e-01 0 0 0 1
1.403715913484057903e+09 1.116339945932626865e+00 2.501716162039668845e-02 6.982060358874569994e-01 0 0 0 1
1.403715913489058018e+09 1.119410130136008874e+00 2.562790835362793729e-02 6.977407334211530587e-01 0 0 0 1
1.403715913494058132e+09 1.122485680375061134e+00 2.625670414795422403e-02 6.972843437016104096e-01 0 0 0 1
1.403715913499058008e+09 1.125568250634051637e+00 2.691189966851270654e-02 6.968288336268281258e-01 0 0 0 1
1.403715913504057884e+09 1.128656323875258716e+00 2.759629039312994081e-02 6.963672114945617109e-01 0 0 0 1
1.403715913509058237e+09 1.131740624049771382e+00 2.831044751729105968e-02 6.958915634781562831e-01 0 0 0 1
1.403715913514058352e+09 1.134807639980093930e+00 2.905732808396788158e-02 6.954130118066860211e-01 0 0 0 1
1.403715913519057989e+09 1.137858359646759299e+00 2.983708636948811943e-02 6.949315468218889569e-01 0 0 0 1
1.403715913524058104e+09 1.140895483176188829e+00 3.064508056788950441e-02 6.944421522547602477e-01 0 0 0 1
1.403715913529058218e+09 1.143921682315200528e+00 3.148783875068650318e-02 6.940117926186722963e-01 0 0 0 1
1.403715913534058094e+09 1.146947350165471224e+00 3.237705034059557008e-02 6.935443412220453352e-01 0 0 0 1
1.403715913539057970e+09 1.149978363712981455e+00 3.329746592343107991e-02 6.930867758937216960e-01 0 0 0 1
1.403715913544058084e+09 1.153008134583334954e+00 3.424603360586297995e-02 6.926411652733327484e-01 0 0 0 1
1.403715913549058199e+09 1.156030759317465906e+00 3.522790197557812419e-02 6.922035544631676141e-01 0 0 0 1
1.403715913554058075e+09 1.159044616863881050e+00 3.624584400328245692e-02 6.917559522757864565e-01 0 0 0 1
1.403715913559057951e+09 1.162057825086603380e+00 3.729909738733860891e-02 6.912882830385117527e-01 0 0 0 1
1.403715913564058304e+09 1.165079097097427852e+00 3.838396439466196242e-02 6.908044721115688125e-01 0 0 0 1
1.403715913569058180e+09 1.168109163521399374e+00 3.949651747598714735e-02 6.903165211841629789e-01 0 0 0 1
1.403715913574058056e+09 1.171143068060686687e+00 4.064307207416373302e-02 6.898324645760159912e-01 0 0 0 1
1.403715913579057932e+09 1.174158380292761095e+00 4.182014326281802141e-02 6.893835229763155548e-01 0 0 0 1
1.403715913584058285e+09 1.177155300513291092e+00 4.305403353992076632e-02 6.888926370671161203e-01 0 0 0 1
1.403715913589058161e+09 1.180142881153191103e+00 4.432086889131570118e-02 6.883867713610717365e-01 0 0 0 1
1.403715913594058037e+09 1.183136902480744324e+00 4.561806425583325719e-02 6.878857828617751524e-01 0 0 0 1
1.403715913599057913e+09 1.186146130399268639e+00 4.694800228434603540e-02 6.873925839417737160e-01 0 0 0 1
1.403715913604058266e+09 1.189178997810212746e+00 4.830896743331836163e-02 6.869140986954859196e-01 0 0 0 1
1.403715913609057903e+09 1.192230612569584736e+00 4.969208687168302774e-02 6.864293905569082144e-01 0 0 0 1
1.403715913614058018e+09 1.195298797148461656e+00 5.109802984189970587e-02 6.859334785138614388e-01 0 0 0 1
1.403715913619057894e+09 1.198373344252185557e+00 5.252722553973709907e-02 6.854244581171499151e-01 0 0 0 1
1.403715913624058247e+09 1.201449366769615779e+00 5.398498296751164105e-02 6.849013646704010805e-01 0 0 0 1
1.403715913629057884e+09 1.204527644174057333e+00 5.547952306725356664e-02 6.843681741682686726e-01 0 0 0 1
1.403715913634057999e+09 1.207639482020578914e+00 5.698338752290110776e-02 6.838966501328295200e-01 0 0 0 1
1.403715913639058352e+09 1.210746731215620819e+00 5.854622479727078499e-02 6.833800467126401879e-01 0 0 0 1
1.403715913644058228e+09 1.213874337927950409e+00 6.014160036825888511e-02 6.828771848623419460e-01 0 0 0 1
1.403715913649058104e+09 1.217023708242145341e+00 6.177378512151365797e-02 6.823930427806000898e-01 0 0 0 1
1.403715913654057980e+09 1.220189441905362937e+00 6.345206266895164759e-02 6.819376530054258589e-01 0 0 0 1
1.403715913659058332e+09 1.223358474691228048e+00 6.517540112123354490e-02 6.815041408591114847e-01 0 0 0 1
1.403715913664057970e+09 1.226528629070818166e+00 6.694446972081591340e-02 6.810875253294775833e-01 0 0 0 1
1.403715913669058084e+09 1.229699357075350274e+00 6.876221412965222157e-02 6.806788051496196479e-01 0 0 0 1
1.403715913674057961e+09 1.232873522575911984e+00 7.062300656225906081e-02 6.802739645664338530e-01 0 0 0 1
1.403715913679058313e+09 1.236033205106595201e+00 7.254939720238917644e-02 6.799531306422320620e-01 0 0 0 1
1.403715913684057951e+09 1.239232213474337652e+00 7.451021902990362378e-02 6.795458503654473459e-01 0 0 0 1
1.403715913689058065e+09 1.242433550001482256e+00 7.652604626633285889e-02 6.791164344914518702e-01 0 0 0 1
1.403715913694058180e+09 1.245645073627291932e+00 7.857989652365171551e-02 6.786798441555849104e-01 0 0 0 1
1.403715913699058294e+09 1.248871129953812442e+00 8.067042927084244752e-02 6.782450414290045471e-01 0 0 0 1
1.403715913704057932e+09 1.252097798208146928e+00 8.280153433175296840e-02 6.777961492416925138e-01 0 0 0 1
1.403715913709058046e+09 1.255330065571946374e+00 8.497399331852850679e-02 6.773381190683421815e-01 0 0 0 1
1.403715913714058161e+09 1.258570943265795439e+00 8.718827929065708915e-02 6.768759217001686368e-01 0 0 0 1
1.403715913719058037e+09 1.261836006046860081e+00 8.944885308942662761e-02 6.764174011051889979e-01 0 0 0 1
1.403715913724057913e+09 1.265122616515720111e+00 9.175832727091748353e-02 6.759415758946255570e-01 0 0 0 1
1.403715913729058027e+09 1.268359770560884003e+00 9.411571727319056890e-02 6.754171180173259570e-01 0 0 0 1
1.403715913734058142e+09 1.271665843035359122e+00 9.652639687377240207e-02 6.749249009342676020e-01 0 0 0 1
1.403715913739058018e+09 1.274983847065042974e+00 9.896424144391957611e-02 6.744305153450665946e-01 0 0 0 1
1.403715913744057894e+09 1.278315060296610906e+00 1.014274251165105944e-01 6.739319528104678048e-01 0 0 0 1
1.403715913749058247e+09 1.281661955437662259e+00 1.039193686590880183e-01 6.734261828079818324e-01 0 0 0 1
1.403715913754058123e+09 1.285033562206690405e+00 1.064475593574623069e-01 6.729211050043794051e-01 0 0 0 1
1.403715913759057999e+09 1.288426764889655685e+00 1.090196133249681232e-01 6.724267337465564820e-01 0 0 0 1
1.403715913764058113e+09 1.291842756031055472e+00 1.116336862795690443e-01 6.719320610164615237e-01 0 0 0 1
1.403715913769058228e+09 1.295282675383864879e+00 1.142818535552811987e-01 6.714270917837213970e-01 0 0 0 1
1.403715913774058104e+09 1.298740734385424034e+00 1.169561292689724752e-01 6.709168973610798448e-01 0 0 0 1
1.403715913779057980e+09 1.302212684508088358e+00 1.196649653293717641e-01 6.704125011441895987e-01 0 0 0 1
1.403715913784058094e+09 1.305635272765031774e+00 1.224217376715692751e-01 6.698694717925594011e-01 0 0 0 1
1.403715913789058208e+09 1.309127209864800578e+00 1.252096002194251767e-01 6.693587245894144777e-01 0 0 0 1
1.403715913794058084e+09 1.312643169733954007e+00 1.280315775494069719e-01 6.688476804156201494e-01 0 0 0 1
1.403715913799057961e+09 1.316193482592518338e+00 1.308872670650678138e-01 6.683512431119670305e-01 0 0 0 1
1.403715913804058313e+09 1.319776775756161369e+00 1.337865858524467377e-01 6.678874062090195407e-01 0 0 0 1
1.403715913809058189e+09 1.323372530621792498e+00 1.367303697959658670e-01 6.674413613231905407e-01 0 0 0 1
1.403715913814058065e+09 1.326980989576566961e+00 1.397166285216688841e-01 6.670061099074889865e-01 0 0 0 1
1.403715913819057941e+09 1.330606438971318806e+00 1.427369183052351609e-01 6.665746283790597859e-01 0 0 0 1
1.403715913824058294e+09 1.334250439179494485e+00 1.457945220066920733e-01 6.661518954992705632e-01 0 0 0 1
1.403715913829058170e+09 1.337867145266396385e+00 1.489602509240297579e-01 6.658032029371120375e-01 0 0 0 1
1.403715913834058046e+09 1.341533082561775725e+00 1.521042744439844441e-01 6.653810858297634079e-01 0 0 0 1
1.403715913839057922e+09 1.345217376042093571e+00 1.552795008063512228e-01 6.649537310607381846e-01 0 0 0 1
1.403715913844058275e+09 1.348915340164065668e+00 1.584902612183376469e-01 6.645251742623646818e-01 0 0 0 1
1.403715913849057913e+09 1.352626745939597086e+00 1.617324799926511680e-01 6.641104266417082735e-01 0 0 0 1
1.403715913854058027e+09 1.356358755562833363e+00 1.649991785822852997e-01 6.637094347508266656e-01 0 0 0 1
1.403715913859057903e+09 1.360111271479691020e+00 1.682913572894704224e-01 6.633281977462138768e-01 0 0 0 1
1.403715913864058256e+09 1.363879993940276147e+00 1.716235258997715896e-01 6.629657265506504471e-01 0 0 0 1
1.403715913869057894e+09 1.367655794245175027e+00 1.750023564536400400e-01 6.626230938818012950e-01 0 0 0 1
1.403715913874058008e+09 1.371442376896510273e+00 1.784162745969584130e-01 6.622872877839830474e-01 0 0 0 1
1.403715913879058123e+09 1.375177329668716419e+00 1.819091829967769414e-01 6.619698091234930137e-01 0 0 0 1
1.403715913884058237e+09 1.378976957440024353e+00 1.853828351868238578e-01 6.616447579550720492e-01 0 0 0 1
1.403715913889058113e+09 1.382798147245341891e+00 1.888942743542485481e-01 6.613334262265063712e-01 0 0 0 1
1.403715913894057989e+09 1.386641616310653635e+00 1.924456390110287352e-01 6.610398029669283249e-01 0 0 0 1
1.403715913899058342e+09 1.390507812534233389e+00 1.960278928807523968e-01 6.607689026649213870e-01 0 0 0 1
1.403715913904057980e+09 1.394387887427012807e+00 1.996457258143271574e-01 6.605187993039568495e-01 0 0 0 1
1.403715913909058094e+09 1.398268597102463096e+00 2.032980670464810125e-01 6.602636190955345485e-01 0 0 0 1
1.403715913914057970e+09 1.402147487764580536e+00 2.069814999018779744e-01 6.600083924685434811e-01 0 0 0 1
1.403715913919058323e+09 1.406033376538933011e+00 2.106923491545487082e-01 6.597680442684036306e-01 0 0 0 1
1.403715913924057961e+09 1.409934494759113255e+00 2.144298770560739698e-01 6.595444982608332785e-01 0 0 0 1
1.403715913929058075e+09 1.413860536578078086e+00 2.181976290202864988e-01 6.593506561294123491e-01 0 0 0 1
1.403715913934058189e+09 1.417723166646031263e+00 2.220779282669087529e-01 6.591271819367071627e-01 0 0 0 1
1.403715913939058304e+09 1.421685554900231185e+00 2.258928640856927572e-01 6.589529004932453971e-01 0 0 0 1
1.403715913944057941e+09 1.425672766682705817e+00 2.297319333527028107e-01 6.588043361476118021e-01 0 0 0 1
1.403715913949058056e+09 1.429675188999413038e+00 2.335976771763639270e-01 6.586705740881487747e-01 0 0 0 1
1.403715913954058170e+09 1.433695273129931280e+00 2.374864213153200510e-01 6.585365979511509371e-01 0 0 0 1
1.403715913959058046e+09 1.437729799346447512e+00 2.414057593757883424e-01 6.584014225983186863e-01 0 0 0 1
1.403715913964057922e+09 1.441774362316022851e+00 2.453580403754229700e-01 6.582660849277867099e-01 0 0 0 1
1.403715913969058037e+09 1.445830593025630106e+00 2.493323817096806394e-01 6.581235914568889234e-01 0 0 0 1
1.403715913974058151e+09 1.449897242195987257e+00 2.533306153839847141e-01 6.579789504844778536e-01 0 0 0 1
1.403715913979058027e+09 1.453969139989181869e+00 2.573529416735063080e-01 6.578242101135590714e-01 0 0 0 1
1.403715913984057903e+09 1.457982148764927155e+00 2.614905986894329182e-01 6.577327935704689876e-01 0 0 0 1
1.403715913989058018e+09 1.462061124544872692e+00 2.655848842073504912e-01 6.575878394936550686e-01 0 0 0 1
1.403715913994058132e+09 1.466163504369455417e+00 2.697050983490898446e-01 6.574556116559305829e-01 0 0 0 1
1.403715913999058008e+09 1.470290560372814692e+00 2.738433450940864766e-01 6.573401143717160222e-01 0 0 0 1
1.403715914004057884e+09 1.474432774118884293e+00 2.780021860117800614e-01 6.572404323613484367e-01 0 0 0 1
1.403715914009058237e+09 1.478578933937303663e+00 2.821889828460997229e-01 6.571626568623097908e-01 0 0 0 1
1.403715914014058352e+09 1.482728505258350093e+00 2.864006151977531722e-01 6.571057992677692416e-01 0 0 0 1
1.403715914019057989e+09 1.486893946035556358e+00 2.906289100806334069e-01 6.570747587298829684e-01 0 0 0 1
1.403715914024058104e+09 1.491079994603730308e+00 2.948756166714909810e-01 6.570644866286455832e-01 0 0 0 1
1.403715914029058218e+09 1.495289463611709113e+00 2.991411650616804252e-01 6.570589547380810691e-01 0 0 0 1
1.403715914034058094e+09 1.499473589088195613e+00 3.035141203188542747e-01 6.571084453005361370e-01 0 0 0 1
1.403715914039057970e+09 1.503706088462082313e+00 3.078278090021253632e-01 6.571215980140147073e-01 0 0 0 1
1.403715914044058084e+09 1.507946257322036132e+00 3.121578833401046360e-01 6.571456451895379969e-01 0 0 0 1
1.403715914049058199e+09 1.512192371549945680e+00 3.165020464522854127e-01 6.571746075498358097e-01 0 0 0 1
1.403715914054058075e+09 1.516454659868490262e+00 3.208669641517949422e-01 6.572223753853186912e-01 0 0 0 1
1.403715914059057951e+09 1.520737347470775047e+00 3.252583602249847772e-01 6.572948973103659442e-01 0 0 0 1
1.403715914064058304e+09 1.525040188026382415e+00 3.296842931531513976e-01 6.573921591650940810e-01 0 0 0 1
1.403715914069058180e+09 1.529354591828567589e+00 3.341403755887619731e-01 6.574972503575667870e-01 0 0 0 1
1.403715914074058056e+09 1.533673709683866626e+00 3.386174302402982228e-01 6.575912535447016039e-01 0 0 0 1
1.403715914079057932e+09 1.538001371536196205e+00 3.431110002696518002e-01 6.576841420972246999e-01 0 0 0 1
1.403715914084058285e+09 1.542264225488416685e+00 3.477047370619312794e-01 6.577174357196923227e-01 0 0 0 1
1.403715914089058161e+09 1.546599037847542046e+00 3.522348301511355473e-01 6.577791804710396706e-01 0 0 0 1
1.403715914094058037e+09 1.550945393452059395e+00 3.567748187148516159e-01 6.578337954909759810e-01 0 0 0 1
1.403715914099057913e+09 1.555305648543888974e+00 3.613291197306491842e-01 6.578822495071069421e-01 0 0 0 1
1.403715914104058266e+09 1.559681617855856794e+00 3.659061186473930860e-01 6.579335086218239814e-01 0 0 0 1
1.403715914109057903e+09 1.564080872230356078e+00 3.705029514812943070e-01 6.579915072909104934e-01 0 0 0 1
1.403715914114058018e+09 1.568506247171082002e+00 3.751139843085689041e-01 6.580492299016639235e-01 0 0 0 1
1.403715914119057894e+09 1.572968477603046145e+00 3.797489972033318839e-01 6.581185554917269309e-01 0 0 0 1
1.403715914124058247e+09 1.577463317994713288e+00 3.844154213110637652e-01 6.581945087682611328e-01 0 0 0 1
1.403715914129057884e+09 1.581976638923522360e+00 3.890999158364929489e-01 6.582752505467729387e-01 0 0 0 1
1.403715914134057999e+09 1.586468974842262680e+00 3.938925223165805622e-01 6.584539741328426787e-01 0 0 0 1
1.403715914139058352e+09 1.591001184476779295e+00 3.986073135028633807e-01 6.585694769403641624e-01 0 0 0 1
1.403715914144058228e+09 1.595545360973268378e+00 4.033421869264244286e-01 6.586768251197260282e-01 0 0 0 1
1.403715914149058104e+09 1.600111393592853481e+00 4.080986873966367945e-01 6.587769220415177207e-01 0 0 0 1
1.403715914154057980e+09 1.604702378658297901e+00 4.128773063879036531e-01 6.588837380757518458e-01 0 0 0 1
1.403715914159058332e+09 1.609309270055939267e+00 4.176776434389022352e-01 6.589973595840729059e-01 0 0 0 1
1.403715914164057970e+09 1.613920744072683044e+00 4.224938767163066711e-01 6.591089051376267660e-01 0 0 0 1
1.403715914169058084e+09 1.618533610774944398e+00 4.273204469406013395e-01 6.592174162297715911e-01 0 0 0 1
1.403715914174057961e+09 1.623148105610507930e+00 4.321624526084224538e-01 6.593248802951313658e-01 0 0 0 1
1.403715914179058313e+09 1.627768088459955687e+00 4.370275812807553617e-01 6.594312451034823885e-01 0 0 0 1
1.403715914184057951e+09 1.632340258272215960e+00 4.420127279865966319e-01 6.594628129526188820e-01 0 0 0 1
1.403715914189058065e+09 1.636980078232843638e+00 4.469436913847253390e-01 6.595438542955812666e-01 0 0 0 1
1.403715914194058180e+09 1.641631881450612118e+00 4.518876501956450298e-01 6.596087549819665830e-01 0 0 0 1
1.403715914199058294e+09 1.646293204673719757e+00 4.568411856979142094e-01 6.596615454874653617e-01 0 0 0 1
1.403715914204057932e+09 1.650957527287626014e+00 4.618133985817056697e-01 6.596982686635549653e-01 0 0 0 1
1.403715914209058046e+09 1.655631447122524191e+00 4.668073427864503078e-01 6.597178558238042667e-01 0 0 0 1
1.403715914214058161e+09 1.660322693252938908e+00 4.718130981953925218e-01 6.597312546935741873e-01 0 0 0 1
1.403715914219058037e+09 1.665034783101787541e+00 4.768342521290105385e-01 6.597414248113112611e-01 0 0 0 1
1.403715914224057913e+09 1.669761137750470636e+00 4.818677547400755934e-01 6.597514347698462123e-01 0 0 0 1
1.403715914229058027e+09 1.674503237360673191e+00 4.869057550222584130e-01 6.597872878539906560e-01 0 0 0 1
1.403715914234058142e+09 1.679213163015078170e+00 4.920166916872852347e-01 6.598712981870796801e-01 0 0 0 1
1.403715914239058018e+09 1.683953866606409333e+00 4.970787847505868662e-01 6.599421168118210224e-01 0 0 0 1
1.403715914244057894e+09 1.688694915171832234e+00 5.021520689710883278e-01 6.600199096027071777e-01 0 0 0 1
1.403715914249058247e+09 1.693442815926827327e+00 5.072335097198610310e-01 6.601006210481851211e-01 0 0 0 1
1.403715914254058123e+09 1.698203613220269803e+00 5.123230364448394525e-01 6.601801939485946180e-01 0 0 0 1
1.403715914259057999e+09 1.702977297596361739e+00 5.174206470999231922e-01 6.602576283507356480e-01 0 0 0 1
1.403715914264058113e+09 1.707759492089556463e+00 5.225286968410722821e-01 6.603369610123416278e-01 0 0 0 1
1.403715914269058228e+09 1.712553305474523446e+00 5.276466584255479209e-01 6.604171635681338470e-01 0 0 0 1
1.403715914274058104e+09 1.717354992909522649e+00 5.327790071063702726e-01 6.604972622261803261e-01 0 0 0 1
1.403715914279057980e+09 1.722163666769406687e+00 5.379822737913275699e-01 6.605611489578459006e-01 0 0 0 1
1.403715914284058094e+09 1.726984713195773180e+00 5.431267545056124302e-01 6.606410397280887414e-01 0 0 0 1
1.403715914289058208e+09 1.731810005153674670e+00 5.482638040744163277e-01 6.607259057911690769e-01 0 0 0 1
1.403715914294058084e+09 1.736640683485677572e+00 5.534057477724803054e-01 6.608187112794697837e-01 0 0 0 1
1.403715914299057961e+09 1.741478251830442581e+00 5.585558561832215663e-01 6.609184352351608061e-01 0 0 0 1
1.403715914304058313e+09 1.746326460542244385e+00 5.637157242070622853e-01 6.610200386964982799e-01 0 0 0 1
1.403715914309058189e+09 1.751189244058454220e+00 5.688728058330718707e-01 6.611185098960979944e-01 0 0 0 1
1.403715914314058065e+09 1.756061464851815357e+00 5.740212393673842506e-01 6.612159095034390033e-01 0 0 0 1
1.403715914319057941e+09 1.760938497109936884e+00 5.791643475305661148e-01 6.613062741815561862e-01 0 0 0 1
1.403715914324058294e+09 1.765817902005146989e+00 5.843047858468284339e-01 6.613896215588624949e-01 0 0 0 1
1.403715914329058170e+09 1.770701446991284733e+00 5.894509295345276012e-01 6.614699179717516975e-01 0 0 0 1
1.403715914334058046e+09 1.775585884867926900e+00 5.946893222518909727e-01 6.615620177431692506e-01 0 0 0 1
1.403715914339057922e+09 1.780496145668062136e+00 5.998467305015215967e-01 6.616560391306284261e-01 0 0 0 1
1.403715914344058275e+09 1.785421353044817083e+00 6.050004113880351753e-01 6.617699277426433158e-01 0 0 0 1
1.403715914349057913e+09 1.790351343518939764e+00 6.101487607651134848e-01 6.618737815658354284e-01 0 0 0 1
1.403715914354058027e+09 1.795277873304930383e+00 6.152935350983248508e-01 6.619806755697782430e-01 0 0 0 1
1.403715914359057903e+09 1.800201191249633181e+00 6.204337668230617275e-01 6.621006098491702963e-01 0 0 0 1
1.403715914364058256e+09 1.805128160425253814e+00 6.255644554896619969e-01 6.622345297838628797e-01 0 0 0 1
1.403715914369057894e+09 1.810063701822860027e+00 6.306863683875572058e-01 6.623803871761514417e-01 0 0 0 1
1.403715914374058008e+09 1.815006692084646156e+00 6.358003433582459785e-01 6.625401910279943296e-01 0 0 0 1
1.403715914379058123e+09 1.819952225187875916e+00 6.409116853118419499e-01 6.627109767366191617e-01 0 0 0 1
1.403715914384058237e+09 1.824916498687951139e+00 6.460634464411971756e-01 6.629595061765473085e-01 0 0 0 1
1.403715914389058113e+09 1.829857875305085591e+00 6.511761698478435445e-01 6.631413288780055870e-01 0 0 0 1
1.403715914394057989e+09 1.834804895509371425e+00 6.562725719245185996e-01 6.633291318898256739e-01 0 0 0 1
1.403715914399058342e+09 1.839762435529316287e+00 6.613605006468392666e-01 6.635258531831221829e-01 0 0 0 1
1.403715914404057980e+09 1.844730063861814040e+00 6.664419054667269915e-01 6.637184922408941867e-01 0 0 0 1
1.403715914409058094e+09 1.849709376187076204e+00 6.715129865119238151e-01 6.639060417024932326e-01 0 0 0 1
1.403715914414057970e+09 1.854697510060849819e+00 6.765662125438711705e-01 6.640895440930808524e-01 0 0 0 1
1.403715914419058323e+09 1.859690026270268026e+00 6.815978562884785763e-01 6.642730492048690705e-01 0 0 0 1
